CMDLINE /home/ioana/.pyenv/versions/3.10.0/envs/cw2/bin/python3.10 run_cv_model.py
MEM 880.511719 1710279356.9481
MEM 900.660156 1710279357.0497
MEM 898.414062 1710279357.1509
MEM 882.550781 1710279357.2524
MEM 902.656250 1710279357.3544
MEM 890.414062 1710279357.4570
MEM 898.414062 1710279357.5582
MEM 903.875000 1710279357.6601
MEM 909.875000 1710279357.7614
MEM 880.535156 1710279357.8630
MEM 890.656250 1710279357.9643
MEM 890.855469 1710279358.0658
MEM 909.875000 1710279358.1668
MEM 882.507812 1710279358.2685
MEM 909.875000 1710279358.3701
MEM 890.414062 1710279358.4717
MEM 880.550781 1710279358.5732
MEM 888.664062 1710279358.6747
MEM 866.414062 1710279358.7767
MEM 907.875000 1710279358.8779
MEM 882.527344 1710279358.9790
MEM 882.515625 1710279359.0805
MEM 890.414062 1710279359.1814
MEM 878.417969 1710279359.2825
MEM 880.511719 1710279359.3840
MEM 898.414062 1710279359.4851
MEM 884.531250 1710279359.5861
MEM 890.914062 1710279359.6877
MEM 907.875000 1710279359.7888
MEM 882.507812 1710279359.8902
MEM 902.656250 1710279359.9922
MEM 890.414062 1710279360.0936
MEM 880.511719 1710279360.1946
MEM 866.414062 1710279360.2961
MEM 878.414062 1710279360.3982
MEM 882.507812 1710279360.4997
MEM 882.515625 1710279360.6009
MEM 890.414062 1710279360.7026
MEM 882.507812 1710279360.8038
MEM 880.535156 1710279360.9054
MEM 904.667969 1710279361.0065
MEM 901.875000 1710279361.1076
MEM 880.519531 1710279361.2088
MEM 882.742188 1710279361.3105
MEM 878.414062 1710279361.4122
MEM 909.875000 1710279361.5137
MEM 882.515625 1710279361.6148
MEM 882.531250 1710279361.7165
MEM 880.531250 1710279361.8178
MEM 890.414062 1710279361.9194
MEM 882.507812 1710279362.0210
MEM 880.527344 1710279362.1226
MEM 897.734375 1710279362.2237
MEM 882.511719 1710279362.3247
MEM 900.660156 1710279362.4263
MEM 902.910156 1710279362.5280
MEM 882.519531 1710279362.6296
MEM 902.656250 1710279362.7311
MEM 902.152344 1710279362.8327
MEM 878.414062 1710279362.9338
MEM 880.531250 1710279363.0350
MEM 900.710938 1710279363.1361
MEM 908.117188 1710279363.2376
MEM 878.542969 1710279363.3386
MEM 896.414062 1710279363.4397
MEM 880.535156 1710279363.5412
MEM 878.519531 1710279363.6427
MEM 866.414062 1710279363.7437
MEM 896.410156 1710279363.8446
MEM 878.535156 1710279363.9457
MEM 878.703125 1710279364.0468
MEM 896.414062 1710279364.1483
MEM 878.550781 1710279364.2493
MEM 900.703125 1710279364.3503
MEM 907.878906 1710279364.4519
MEM 884.707031 1710279364.5529
MEM 866.414062 1710279364.6546
MEM 878.550781 1710279364.7557
MEM 878.550781 1710279364.8573
MEM 900.726562 1710279364.9583
MEM 888.414062 1710279365.0599
MEM 878.519531 1710279365.1610
MEM 902.722656 1710279365.2619
MEM 874.800781 1710279365.3631
MEM 882.554688 1710279365.4642
MEM 888.414062 1710279365.5657
MEM 880.535156 1710279365.6668
MEM 902.707031 1710279365.7678
MEM 878.519531 1710279365.8690
MEM 900.730469 1710279365.9704
MEM 896.414062 1710279366.0714
MEM 900.703125 1710279366.1725
MEM 907.878906 1710279366.2743
MEM 878.550781 1710279366.3754
MEM 888.414062 1710279366.4769
MEM 896.414062 1710279366.5779
MEM 878.535156 1710279366.6792
MEM 878.546875 1710279366.7802
MEM 888.414062 1710279366.8818
MEM 878.535156 1710279366.9834
MEM 884.960938 1710279367.0844
MEM 907.878906 1710279367.1855
MEM 892.707031 1710279367.2866
MEM 880.574219 1710279367.3883
MEM 888.414062 1710279367.4899
MEM 880.574219 1710279367.5914
MEM 888.414062 1710279367.6924
MEM 882.554688 1710279367.7942
MEM 907.878906 1710279367.8959
MEM 896.906250 1710279367.9974
MEM 878.574219 1710279368.0985
MEM 900.707031 1710279368.2001
MEM 880.531250 1710279368.3017
MEM 896.414062 1710279368.4032
MEM 890.707031 1710279368.5048
MEM 880.535156 1710279368.6064
MEM 888.414062 1710279368.7079
MEM 900.707031 1710279368.8096
MEM 878.535156 1710279368.9107
MEM 896.414062 1710279369.0123
MEM 880.636719 1710279369.1139
MEM 896.414062 1710279369.2150
MEM 880.535156 1710279369.3166
MEM 888.414062 1710279369.4181
MEM 880.546875 1710279369.5197
MEM 905.878906 1710279369.6214
MEM 902.789062 1710279369.7230
MEM 896.414062 1710279369.8247
MEM 878.535156 1710279369.9263
MEM 888.414062 1710279370.0274
MEM 868.417969 1710279370.1287
MEM 866.414062 1710279370.2303
MEM 896.414062 1710279370.3316
MEM 878.550781 1710279370.4329
MEM 896.414062 1710279370.5341
MEM 880.550781 1710279370.6352
MEM 888.414062 1710279370.7362
MEM 907.878906 1710279370.8380
MEM 882.554688 1710279370.9392
MEM 890.414062 1710279371.0404
MEM 878.535156 1710279371.1422
MEM 888.414062 1710279371.2433
MEM 905.882812 1710279371.3444
MEM 878.558594 1710279371.4460
MEM 880.531250 1710279371.5476
MEM 900.707031 1710279371.6493
MEM 866.414062 1710279371.7510
MEM 876.550781 1710279371.8527
MEM 880.527344 1710279371.9543
MEM 900.707031 1710279372.0554
MEM 894.414062 1710279372.1564
MEM 882.554688 1710279372.2575
MEM 878.718750 1710279372.3586
MEM 894.414062 1710279372.4602
MEM 905.882812 1710279372.5611
MEM 905.882812 1710279372.6621
MEM 880.535156 1710279372.7631
MEM 896.703125 1710279372.8641
MEM 878.558594 1710279372.9661
MEM 880.535156 1710279373.0676
MEM 900.781250 1710279373.1692
MEM 894.414062 1710279373.2703
MEM 880.558594 1710279373.3721
MEM 888.414062 1710279373.4743
MEM 880.515625 1710279373.5760
MEM 878.535156 1710279373.6775
MEM 878.699219 1710279373.7785
MEM 876.414062 1710279373.8802
MEM 878.531250 1710279373.9817
MEM 880.808594 1710279374.0832
MEM 866.414062 1710279374.1849
MEM 894.414062 1710279374.2870
MEM 880.531250 1710279374.3881
MEM 880.550781 1710279374.4897
MEM 900.832031 1710279374.5907
MEM 881.937500 1710279374.6918
MEM 907.285156 1710279374.7934
MEM 871.816406 1710279374.8950
MEM 881.937500 1710279374.9966
MEM 888.382812 1710279375.0981
MEM 879.937500 1710279375.1993
MEM 879.953125 1710279375.3008
MEM 888.109375 1710279375.4019
MEM 889.816406 1710279375.5032
MEM 881.976562 1710279375.6050
MEM 889.816406 1710279375.7065
MEM 907.285156 1710279375.8077
MEM 879.953125 1710279375.9088
MEM 902.128906 1710279376.0099
MEM 895.816406 1710279376.1112
MEM 897.046875 1710279376.2124
MEM 867.843750 1710279376.3135
MEM 879.953125 1710279376.4154
MEM 889.816406 1710279376.5164
MEM 879.937500 1710279376.6175
MEM 889.816406 1710279376.7193
MEM 902.207031 1710279376.8208
MEM 881.937500 1710279376.9224
MEM 889.816406 1710279377.0240
MEM 879.937500 1710279377.1256
MEM 895.816406 1710279377.2270
MEM 881.937500 1710279377.3284
MEM 877.820312 1710279377.4298
MEM 907.285156 1710279377.5314
MEM 889.816406 1710279377.6327
MEM 877.816406 1710279377.7337
MEM 882.187500 1710279377.8352
MEM 881.921875 1710279377.9362
MEM 867.816406 1710279378.0379
MEM 881.953125 1710279378.1395
MEM 884.109375 1710279378.2410
MEM 895.816406 1710279378.3423
MEM 879.937500 1710279378.4433
MEM 898.101562 1710279378.5448
MEM 889.816406 1710279378.6464
MEM 907.285156 1710279378.7475
MEM 881.976562 1710279378.8491
MEM 884.382812 1710279378.9508
MEM 895.816406 1710279379.0518
MEM 881.933594 1710279379.1534
MEM 907.285156 1710279379.2544
MEM 896.335938 1710279379.3561
MEM 883.941406 1710279379.4577
MEM 907.285156 1710279379.5592
MEM 902.101562 1710279379.6604
MEM 895.816406 1710279379.7620
MEM 900.214844 1710279379.8636
MEM 881.960938 1710279379.9651
MEM 895.816406 1710279380.0662
MEM 880.136719 1710279380.1677
MEM 902.105469 1710279380.2693
MEM 907.285156 1710279380.3710
MEM 902.117188 1710279380.4726
MEM 881.921875 1710279380.5735
MEM 883.660156 1710279380.6749
MEM 873.984375 1710279380.7759
MEM 883.847656 1710279380.8770
MEM 877.472656 1710279380.9786
MEM 897.644531 1710279381.0802
MEM 904.820312 1710279381.1813
MEM 879.468750 1710279381.2824
MEM 893.351562 1710279381.3841
MEM 904.820312 1710279381.4855
MEM 875.496094 1710279381.5873
MEM 879.472656 1710279381.6901
MEM 877.644531 1710279381.7916
MEM 887.351562 1710279381.8933
MEM 904.820312 1710279381.9954
MEM 876.003906 1710279382.0969
MEM 879.496094 1710279382.1984
MEM 897.769531 1710279382.2998
MEM 881.492188 1710279382.4013
MEM 899.746094 1710279382.5023
MEM 895.453125 1710279382.6033
MEM 879.574219 1710279382.7048
MEM 897.742188 1710279382.8059
MEM 895.453125 1710279382.9075
MEM 879.574219 1710279383.0088
MEM 889.453125 1710279383.1099
MEM 877.480469 1710279383.2117
MEM 889.757812 1710279383.3140
MEM 895.453125 1710279383.4156
MEM 879.558594 1710279383.5166
MEM 889.453125 1710279383.6179
MEM 879.746094 1710279383.7193
MEM 899.769531 1710279383.8207
MEM 897.742188 1710279383.9222
MEM 881.554688 1710279384.0236
MEM 897.746094 1710279384.1250
MEM 889.453125 1710279384.2260
MEM 879.589844 1710279384.3270
MEM 869.453125 1710279384.4286
MEM 906.921875 1710279384.5303
MEM 879.835938 1710279384.6318
MEM 881.835938 1710279384.7329
MEM 894.003906 1710279384.8345
MEM 895.714844 1710279384.9358
MEM 888.089844 1710279385.0370
MEM 881.875000 1710279385.1386
MEM 888.238281 1710279385.2402
MEM 879.851562 1710279385.3413
MEM 867.714844 1710279385.4429
MEM 881.855469 1710279385.5446
MEM 867.714844 1710279385.6461
MEM 881.835938 1710279385.7478
MEM 907.183594 1710279385.8496
MEM 889.714844 1710279385.9508
MEM 881.832031 1710279386.0520
MEM 898.031250 1710279386.1536
MEM 879.851562 1710279386.2552
MEM 900.011719 1710279386.3563
MEM 878.003906 1710279386.4577
MEM 892.945312 1710279386.5588
MEM 879.851562 1710279386.6605
MEM 896.011719 1710279386.7616
MEM 892.945312 1710279386.8632
MEM 879.851562 1710279386.9642
MEM 894.488281 1710279387.0658
MEM 896.417969 1710279387.1668
MEM 880.539062 1710279387.2684
MEM 882.554688 1710279387.3702
MEM 896.417969 1710279387.4718
MEM 896.191406 1710279387.5733
MEM 882.578125 1710279387.6743
MEM 896.417969 1710279387.7754
MEM 882.562500 1710279387.8764
MEM 880.554688 1710279387.9778
MEM 890.417969 1710279388.0788
MEM 878.562500 1710279388.1799
MEM 883.105469 1710279388.2814
MEM 896.679688 1710279388.3825
MEM 880.800781 1710279388.4836
MEM 890.679688 1710279388.5846
MEM 896.679688 1710279388.6862
MEM 882.800781 1710279388.7884
MEM 896.679688 1710279388.8900
MEM 880.800781 1710279388.9921
MEM 880.988281 1710279389.0936
MEM 890.679688 1710279389.1951
MEM 882.816406 1710279389.2967
MEM 868.679688 1710279389.3983
MEM 875.195312 1710279389.5000
MEM 889.691406 1710279389.6016
MEM 894.769531 1710279389.7031
MEM 876.519531 1710279389.8042
MEM 891.359375 1710279389.9058
MEM 875.675781 1710279390.0074
MEM 891.359375 1710279390.1085
MEM 893.652344 1710279390.2102
MEM 863.363281 1710279390.3118
MEM 878.066406 1710279390.4129
MEM 894.652344 1710279390.5140
MEM 899.035156 1710279390.6157
MEM 880.769531 1710279390.7168
MEM 894.652344 1710279390.8184
MEM 888.652344 1710279390.9201
MEM 880.796875 1710279391.0211
MEM 888.652344 1710279391.1221
MEM 880.800781 1710279391.2232
MEM 894.652344 1710279391.3248
MEM 901.039062 1710279391.4265
MEM 891.355469 1710279391.5277
MEM 889.355469 1710279391.6295
MEM 877.355469 1710279391.7312
MEM 881.476562 1710279391.8328
MEM 897.929688 1710279391.9340
MEM 896.003906 1710279392.0356
MEM 874.875000 1710279392.1371
MEM 885.160156 1710279392.2388
MEM 887.546875 1710279392.3403
MEM 892.851562 1710279392.4420
MEM 868.425781 1710279392.5431
MEM 878.421875 1710279392.6441
MEM 886.277344 1710279392.7457
MEM 896.574219 1710279392.8477
MEM 876.414062 1710279392.9492
MEM 886.277344 1710279393.0507
MEM 892.277344 1710279393.1517
MEM 893.507812 1710279393.2530
MEM 876.398438 1710279393.3541
MEM 878.277344 1710279393.4559
MEM 875.335938 1710279393.5571
MEM 878.328125 1710279393.6587
MEM 895.867188 1710279393.7598
MEM 880.011719 1710279393.8613
MEM 879.988281 1710279393.9625
MEM 885.867188 1710279394.0636
MEM 881.988281 1710279394.1652
MEM 889.867188 1710279394.2668
MEM 880.011719 1710279394.3686
MEM 889.867188 1710279394.4698
MEM 883.992188 1710279394.5716
MEM 877.867188 1710279394.6727
MEM 895.867188 1710279394.7743
MEM 907.335938 1710279394.8760
MEM 884.007812 1710279394.9771
MEM 900.160156 1710279395.0788
MEM 895.867188 1710279395.1805
MEM 881.984375 1710279395.2821
MEM 880.160156 1710279395.3837
MEM 877.867188 1710279395.4861
MEM 889.867188 1710279395.5884
MEM 882.007812 1710279395.6895
MEM 900.156250 1710279395.7906
MEM 879.988281 1710279395.8923
MEM 895.867188 1710279395.9938
MEM 880.160156 1710279396.0953
MEM 895.867188 1710279396.1965
MEM 879.988281 1710279396.2982
MEM 895.867188 1710279396.3997
MEM 879.988281 1710279396.5015
MEM 877.867188 1710279396.6031
MEM 881.968750 1710279396.7047
MEM 907.335938 1710279396.8064
MEM 884.007812 1710279396.9081
MEM 895.867188 1710279397.0101
MEM 880.156250 1710279397.1117
MEM 882.011719 1710279397.2133
MEM 889.867188 1710279397.3149
MEM 881.984375 1710279397.4163
MEM 895.867188 1710279397.5174
MEM 880.179688 1710279397.6191
MEM 907.335938 1710279397.7202
MEM 873.378906 1710279397.8213
MEM 900.015625 1710279397.9225
MEM 886.011719 1710279398.0235
MEM 876.148438 1710279398.1250
MEM 908.253906 1710279398.2261
MEM 868.785156 1710279398.3276
MEM 882.902344 1710279398.4293
MEM 891.320312 1710279398.5309
MEM 878.859375 1710279398.6326
MEM 882.902344 1710279398.7342
MEM 883.164062 1710279398.8363
MEM 872.785156 1710279398.9401
MEM 896.785156 1710279399.0431
MEM 880.921875 1710279399.1459
MEM 882.945312 1710279399.2487
MEM 891.308594 1710279399.3514
MEM 901.199219 1710279399.4534
MEM 878.785156 1710279399.5553
MEM 878.984375 1710279399.6578
MEM 903.078125 1710279399.7594
MEM 896.785156 1710279399.8624
MEM 882.921875 1710279399.9656
MEM 901.156250 1710279400.0684
MEM 897.542969 1710279400.1718
MEM 890.785156 1710279400.2734
MEM 908.253906 1710279400.3752
MEM 880.945312 1710279400.4783
MEM 899.078125 1710279400.5821
MEM 882.902344 1710279400.6849
MEM 868.785156 1710279400.7865
MEM 882.906250 1710279400.8876
MEM 860.558594 1710279400.9892
MEM 900.855469 1710279401.0910
MEM 891.554688 1710279401.1921
MEM 876.105469 1710279401.2933
MEM 896.250000 1710279401.3949
MEM 876.097656 1710279401.4966
MEM 885.363281 1710279401.5982
MEM 876.460938 1710279401.6998
MEM 906.769531 1710279401.8014
MEM 867.300781 1710279401.9030
MEM 882.792969 1710279402.0041
MEM 908.140625 1710279402.1058
MEM 900.964844 1710279402.2073
MEM 882.773438 1710279402.3089
MEM 878.699219 1710279402.4106
MEM 890.671875 1710279402.5121
MEM 880.964844 1710279402.6137
MEM 908.140625 1710279402.7153
MEM 878.671875 1710279402.8163
MEM 880.804688 1710279402.9182
MEM 890.671875 1710279403.0198
MEM 880.792969 1710279403.1214
MEM 904.140625 1710279403.2230
MEM 880.792969 1710279403.3246
MEM 896.671875 1710279403.4260
MEM 880.777344 1710279403.5271
MEM 908.140625 1710279403.6287
MEM 880.792969 1710279403.7303
MEM 878.671875 1710279403.8318
MEM 882.816406 1710279403.9329
MEM 868.699219 1710279404.0345
MEM 890.671875 1710279404.1363
MEM 880.777344 1710279404.2380
MEM 868.675781 1710279404.3391
MEM 868.671875 1710279404.4409
MEM 880.792969 1710279404.5425
MEM 891.199219 1710279404.6435
MEM 897.902344 1710279404.7447
MEM 882.832031 1710279404.8467
MEM 878.671875 1710279404.9496
MEM 908.140625 1710279405.0526
MEM 882.832031 1710279405.1565
MEM 902.964844 1710279405.2593
MEM 890.671875 1710279405.3612
MEM 908.140625 1710279405.4642
MEM 882.789062 1710279405.5669
MEM 894.964844 1710279405.6686
MEM 882.671875 1710279405.7719
MEM 890.671875 1710279405.8733
MEM 896.671875 1710279405.9752
MEM 882.832031 1710279406.0770
MEM 868.667969 1710279406.1786
MEM 880.968750 1710279406.2802
MEM 882.832031 1710279406.3832
MEM 900.976562 1710279406.4852
MEM 896.671875 1710279406.5871
MEM 908.140625 1710279406.6902
MEM 882.816406 1710279406.7922
MEM 868.671875 1710279406.8935
MEM 896.671875 1710279406.9949
MEM 890.671875 1710279407.0959
MEM 880.777344 1710279407.1974
MEM 880.980469 1710279407.2988
MEM 890.671875 1710279407.4000
MEM 882.789062 1710279407.5010
MEM 868.671875 1710279407.6023
MEM 880.792969 1710279407.7036
MEM 878.671875 1710279407.8056
MEM 896.671875 1710279407.9074
MEM 896.671875 1710279408.0093
MEM 908.140625 1710279408.1125
MEM 882.832031 1710279408.2152
MEM 882.808594 1710279408.3167
MEM 900.968750 1710279408.4188
MEM 876.671875 1710279408.5223
MEM 908.140625 1710279408.6239
MEM 908.140625 1710279408.7253
MEM 884.812500 1710279408.8270
MEM 900.964844 1710279408.9285
MEM 880.792969 1710279409.0294
MEM 882.812500 1710279409.1304
MEM 902.964844 1710279409.2316
MEM 868.671875 1710279409.3332
MEM 896.671875 1710279409.4344
MEM 896.671875 1710279409.5357
MEM 896.671875 1710279409.6380
MEM 882.832031 1710279409.7398
MEM 880.968750 1710279409.8414
MEM 908.140625 1710279409.9430
MEM 882.800781 1710279410.0445
MEM 889.218750 1710279410.1455
MEM 890.671875 1710279410.2466
MEM 896.671875 1710279410.3476
MEM 896.671875 1710279410.4486
MEM 882.789062 1710279410.5497
MEM 886.832031 1710279410.6512
MEM 900.992188 1710279410.7528
MEM 896.671875 1710279410.8542
MEM 880.792969 1710279410.9559
MEM 896.671875 1710279411.0573
MEM 882.832031 1710279411.1611
MEM 882.812500 1710279411.2633
MEM 885.902344 1710279411.3672
MEM 880.960938 1710279411.4698
MEM 880.816406 1710279411.5726
MEM 908.140625 1710279411.6746
MEM 880.832031 1710279411.7776
MEM 908.140625 1710279411.8791
MEM 896.671875 1710279411.9815
MEM 896.671875 1710279412.0831
MEM 908.136719 1710279412.1859
MEM 880.800781 1710279412.2875
MEM 892.968750 1710279412.3900
MEM 890.671875 1710279412.4928
MEM 908.140625 1710279412.5956
MEM 874.671875 1710279412.6977
MEM 882.792969 1710279412.7992
MEM 880.816406 1710279412.9006
MEM 886.789062 1710279413.0021
MEM 890.671875 1710279413.1035
MEM 896.671875 1710279413.2047
MEM 908.140625 1710279413.3060
MEM 882.789062 1710279413.4070
MEM 903.093750 1710279413.5086
MEM 900.964844 1710279413.6101
MEM 890.671875 1710279413.7113
MEM 896.671875 1710279413.8123
MEM 882.789062 1710279413.9134
MEM 884.812500 1710279414.0152
MEM 904.968750 1710279414.1168
MEM 900.675781 1710279414.2179
MEM 886.781250 1710279414.3190
MEM 886.777344 1710279414.4202
MEM 886.796875 1710279414.5218
MEM 872.675781 1710279414.6233
MEM 900.675781 1710279414.7250
MEM 906.976562 1710279414.8265
MEM 912.144531 1710279414.9281
MEM 882.679688 1710279415.0296
MEM 884.835938 1710279415.1306
MEM 886.808594 1710279415.2322
MEM 884.796875 1710279415.3338
MEM 894.675781 1710279415.4350
MEM 886.835938 1710279415.5367
MEM 902.968750 1710279415.6383
MEM 884.812500 1710279415.7397
MEM 912.835938 1710279415.8409
MEM 912.144531 1710279415.9419
MEM 886.812500 1710279416.0429
MEM 886.792969 1710279416.1439
MEM 886.816406 1710279416.2450
MEM 884.804688 1710279416.3463
MEM 882.675781 1710279416.4478
MEM 886.792969 1710279416.5493
MEM 903.332031 1710279416.6509
MEM 882.675781 1710279416.7518
MEM 894.675781 1710279416.8536
MEM 894.675781 1710279416.9547
MEM 900.675781 1710279417.0563
MEM 886.812500 1710279417.1586
MEM 894.675781 1710279417.2601
MEM 886.777344 1710279417.3618
MEM 900.675781 1710279417.4634
MEM 912.144531 1710279417.5646
MEM 912.144531 1710279417.6657
MEM 884.812500 1710279417.7666
MEM 894.675781 1710279417.8677
MEM 884.675781 1710279417.9692
MEM 907.101562 1710279418.0703
MEM 900.675781 1710279418.1719
MEM 888.816406 1710279418.2732
MEM 884.964844 1710279418.3743
MEM 894.675781 1710279418.4759
MEM 894.675781 1710279418.5774
MEM 884.675781 1710279418.6785
MEM 901.085938 1710279418.7800
MEM 898.652344 1710279418.8817
MEM 910.121094 1710279418.9831
MEM 886.792969 1710279419.0842
MEM 870.652344 1710279419.1857
MEM 898.652344 1710279419.2874
MEM 882.789062 1710279419.3885
MEM 891.132812 1710279419.4895
MEM 898.652344 1710279419.5907
MEM 898.652344 1710279419.6922
MEM 898.652344 1710279419.7932
MEM 892.652344 1710279419.8942
MEM 872.652344 1710279419.9955
MEM 884.757812 1710279420.0966
MEM 910.121094 1710279420.1985
MEM 896.945312 1710279420.3008
MEM 904.949219 1710279420.4027
MEM 906.957031 1710279420.5045
MEM 892.675781 1710279420.6063
MEM 898.652344 1710279420.7080
MEM 910.445312 1710279420.8096
MEM 898.652344 1710279420.9106
MEM 903.035156 1710279421.0122
MEM 910.121094 1710279421.1136
MEM 879.027344 1710279421.2152
MEM 910.121094 1710279421.3169
MEM 882.773438 1710279421.4182
MEM 904.953125 1710279421.5200
MEM 882.773438 1710279421.6216
MEM 884.769531 1710279421.7231
